UERANSIM v3.2.6
[2024-09-06 13:53:46.284] [001011234567902|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:53:46.284] [001011234567902|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:53:46.284] [001011234567898|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:53:46.284] [001011234567898|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:53:46.284] [001011234567898|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:53:46.284] [001011234567901|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:53:46.284] [001011234567901|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:53:46.285] [001011234567899|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:53:46.285] [001011234567899|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:53:46.285] [001011234567899|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:53:46.310] [001011234567897|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:53:46.310] [001011234567897|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:53:46.310] [001011234567897|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:54:16.288] [001011234567895|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:54:16.288] [001011234567895|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:54:16.288] [001011234567895|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:54:16.290] [001011234567903|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:54:16.290] [001011234567903|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:54:16.290] [001011234567903|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:54:16.290] [001011234567900|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:54:16.290] [001011234567900|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:54:16.290] [001011234567900|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:54:16.294] [001011234567904|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:54:16.294] [001011234567904|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:54:16.294] [001011234567904|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:54:16.294] [001011234567896|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:54:16.294] [001011234567896|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:54:16.294] [001011234567896|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:54:16.296] [001011234567902|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:54:16.296] [001011234567901|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:54:16.296] [001011234567901|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:54:16.296] [001011234567901|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:54:16.296] [001011234567898|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:54:16.296] [001011234567898|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:54:16.296] [001011234567898|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:54:16.296] [001011234567902|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:54:16.296] [001011234567902|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:54:16.297] [001011234567899|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:54:16.297] [001011234567899|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:54:16.297] [001011234567899|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:54:16.322] [001011234567897|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:54:16.322] [001011234567897|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:54:16.322] [001011234567897|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:54:46.300] [001011234567895|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:54:46.300] [001011234567895|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:54:46.300] [001011234567895|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:54:46.302] [001011234567903|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:54:46.302] [001011234567900|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:54:46.302] [001011234567903|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:54:46.302] [001011234567903|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:54:46.302] [001011234567900|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:54:46.302] [001011234567900|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:54:46.306] [001011234567896|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:54:46.306] [001011234567896|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:54:46.306] [001011234567896|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:54:46.306] [001011234567904|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:54:46.306] [001011234567904|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:54:46.306] [001011234567904|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:54:46.308] [001011234567901|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:54:46.308] [001011234567901|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:54:46.308] [001011234567901|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:54:46.308] [001011234567902|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:54:46.308] [001011234567902|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:54:46.308] [001011234567902|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:54:46.308] [001011234567898|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:54:46.308] [001011234567898|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:54:46.308] [001011234567898|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:54:46.309] [001011234567899|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:54:46.309] [001011234567899|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:54:46.309] [001011234567899|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:54:46.334] [001011234567897|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:54:46.334] [001011234567897|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:54:46.334] [001011234567897|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:55:16.312] [001011234567895|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:55:16.312] [001011234567895|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:55:16.312] [001011234567895|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:55:16.314] [001011234567903|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:55:16.314] [001011234567903|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:55:16.314] [001011234567903|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:55:16.314] [001011234567900|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:55:16.314] [001011234567900|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:55:16.314] [001011234567900|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:55:16.318] [001011234567896|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:55:16.318] [001011234567896|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:55:16.318] [001011234567896|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:55:16.318] [001011234567904|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:55:16.318] [001011234567904|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:55:16.318] [001011234567904|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:55:16.320] [001011234567901|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:55:16.320] [001011234567901|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:55:16.320] [001011234567901|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:55:16.320] [001011234567898|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:55:16.320] [001011234567898|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:55:16.320] [001011234567898|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:55:16.320] [001011234567902|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:55:16.320] [001011234567902|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:55:16.320] [001011234567902|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:55:16.321] [001011234567899|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:55:16.321] [001011234567899|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:55:16.321] [001011234567899|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:55:16.346] [001011234567897|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:55:16.346] [001011234567897|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:55:16.346] [001011234567897|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:55:46.324] [001011234567895|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:55:46.324] [001011234567895|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:55:46.324] [001011234567895|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:55:46.326] [001011234567903|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:55:46.326] [001011234567900|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:55:46.326] [001011234567900|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:55:46.326] [001011234567900|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:55:46.326] [001011234567903|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:55:46.326] [001011234567903|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:55:46.330] [001011234567896|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:55:46.330] [001011234567896|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:55:46.330] [001011234567896|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:55:46.331] [001011234567904|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:55:46.331] [001011234567904|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:55:46.331] [001011234567904|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:55:46.332] [001011234567901|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:55:46.332] [001011234567902|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:55:46.332] [001011234567902|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:55:46.332] [001011234567902|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:55:46.332] [001011234567901|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:55:46.332] [001011234567901|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:55:46.332] [001011234567898|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:55:46.332] [001011234567898|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:55:46.332] [001011234567898|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:55:46.333] [001011234567899|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:55:46.333] [001011234567899|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:55:46.333] [001011234567899|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:55:46.358] [001011234567897|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:55:46.358] [001011234567897|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:55:46.358] [001011234567897|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:56:16.336] [001011234567895|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:56:16.336] [001011234567895|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:56:16.336] [001011234567895|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:56:16.338] [001011234567900|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:56:16.338] [001011234567900|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:56:16.338] [001011234567900|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:56:16.338] [001011234567903|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:56:16.338] [001011234567903|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:56:16.338] [001011234567903|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:56:16.342] [001011234567896|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:56:16.342] [001011234567896|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:56:16.342] [001011234567896|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:56:16.343] [001011234567904|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:56:16.343] [001011234567904|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:56:16.343] [001011234567904|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:56:16.344] [001011234567902|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:56:16.344] [001011234567902|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:56:16.344] [001011234567902|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:56:16.344] [001011234567898|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:56:16.344] [001011234567898|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:56:16.344] [001011234567898|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:56:16.345] [001011234567899|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:56:16.345] [001011234567899|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:56:16.345] [001011234567899|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:56:16.347] [001011234567901|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:56:16.347] [001011234567901|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:56:16.347] [001011234567901|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:56:16.370] [001011234567897|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:56:16.370] [001011234567897|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:56:16.370] [001011234567897|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:56:46.348] [001011234567895|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:56:46.348] [001011234567895|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:56:46.348] [001011234567895|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:56:46.350] [001011234567900|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:56:46.350] [001011234567900|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:56:46.350] [001011234567900|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:56:46.350] [001011234567903|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:56:46.350] [001011234567903|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:56:46.350] [001011234567903|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:56:46.354] [001011234567896|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:56:46.354] [001011234567896|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:56:46.354] [001011234567896|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:56:46.355] [001011234567904|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:56:46.355] [001011234567904|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:56:46.355] [001011234567904|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:56:46.356] [001011234567898|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:56:46.356] [001011234567898|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:56:46.356] [001011234567898|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:56:46.356] [001011234567902|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:56:46.356] [001011234567902|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:56:46.356] [001011234567902|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:56:46.357] [001011234567899|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:56:46.357] [001011234567899|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:56:46.357] [001011234567899|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:56:46.359] [001011234567901|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:56:46.359] [001011234567901|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:56:46.359] [001011234567901|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:56:46.382] [001011234567897|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:56:46.382] [001011234567897|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:56:46.382] [001011234567897|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:57:16.361] [001011234567895|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:57:16.361] [001011234567895|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:57:16.361] [001011234567895|rrc] [error] Cell selection failure, no suitable or acceptable cell found
[2024-09-06 13:57:16.362] [001011234567903|rrc] [warning] Suitable cell selection failed in [1] cells. [0] out of PLMN, [0] no SI, [0] reserved, [1] barred, ftai [0]
[2024-09-06 13:57:16.362] [001011234567903|rrc] [warning] Acceptable cell selection failed in [1] cells. [0] no SI, [0] reserved, [1] barred, ftai [0]
