frame.time_epoch,frame.len
1735835360.370146000,66
1735835360.370594000,66
1735835360.371300000,66
1735835360.371810000,66
1735835360.372544000,66
1735835360.373067000,66
1735835360.574310000,7306
1735835360.574809000,7306
1735835360.575410000,7306
1735835360.576020000,7306
1735835360.576618000,7306
1735835360.577223000,7306
1735835360.577854000,7306
1735835360.578451000,7306
1735835360.579051000,7306
1735835360.579706000,7306
1735835360.580258000,7306
1735835360.580913000,7306
1735835360.581473000,7306
1735835360.582125000,7306
1735835360.582681000,7306
1735835360.583334000,7306
1735835360.583891000,7306
1735835360.584514000,7306
1735835360.585094000,818
1735835360.624485000,66
1735835360.624890000,66
1735835360.625463000,66
1735835360.626074000,66
1735835360.626679000,66
1735835360.627335000,66
1735835360.628004000,66
1735835360.628538000,66
1735835360.629120000,66
1735835360.629796000,66
1735835360.630313000,66
1735835360.631074000,66
1735835360.631548000,66
1735835360.632273000,66
1735835360.632740000,66
1735835360.633427000,66
1735835360.634016000,66
1735835360.634637000,66
1735835360.635166000,66
1735835360.836365000,7306
1735835360.836862000,7306
1735835360.837487000,7306
1735835360.838071000,7306
1735835360.838731000,7306
1735835360.839279000,7306
1735835360.839945000,7306
1735835360.840491000,7306
1735835360.841157000,7306
1735835360.841729000,7306
1735835360.842309000,7306
1735835360.842928000,7306
1735835360.843517000,7306
1735835360.844181000,7306
1735835360.844738000,7306
1735835360.845486000,7306
1735835360.845990000,7306
1735835360.846643000,7306
1735835360.847188000,818
1735835360.886586000,66
1735835360.886936000,66
1735835360.887646000,66
1735835360.888223000,66
1735835360.888949000,66
1735835360.889431000,66
1735835360.890169000,66
1735835360.890592000,66
1735835360.891378000,66
1735835360.891926000,66
1735835360.892456000,66
1735835360.893093000,66
1735835360.893650000,66
1735835360.894334000,66
1735835360.894891000,66
1735835360.895622000,66
1735835360.896134000,66
1735835360.896860000,66
1735835360.897345000,66
1735835361.099361000,7306
1735835361.099852000,7306
1735835361.100454000,7306
1735835361.101059000,7306
1735835361.101667000,7306
1735835361.102290000,7306
1735835361.102893000,7306
1735835361.103494000,7306
1735835361.104100000,7306
1735835361.104750000,7306
1735835361.105308000,7306
1735835361.105918000,7306
1735835361.106567000,7306
1735835361.107131000,7306
1735835361.107776000,7306
1735835361.108360000,7306
1735835361.108929000,7306
1735835361.109536000,7306
1735835361.110145000,818
1735835361.149531000,66
1735835361.149935000,66
1735835361.150506000,66
1735835361.151119000,66
1735835361.151854000,66
1735835361.152424000,66
1735835361.153020000,66
1735835361.153734000,66
1735835361.154205000,66
1735835361.154966000,66
1735835361.155454000,66
1735835361.156015000,66
1735835361.156757000,66
1735835361.157256000,66
1735835361.157971000,66
1735835361.158490000,66
1735835361.159006000,66
1735835361.159682000,66
1735835361.160251000,66
1735835361.361330000,7306
1735835361.361804000,7306
1735835361.362408000,7306
1735835361.363010000,7306
1735835361.363618000,7306
1735835361.364222000,7306
1735835361.364828000,7306
1735835361.365435000,7306
1735835361.366038000,7306
1735835361.366646000,7306
1735835361.367248000,7306
1735835361.367905000,7306
1735835361.368466000,7306
1735835361.369064000,7306
1735835361.369672000,7306
1735835361.370286000,7306
1735835361.370929000,7306
1735835361.371496000,7306
1735835361.372104000,818
1735835361.411466000,66
1735835361.411900000,66
1735835361.412506000,66
1735835361.413063000,66
1735835361.413691000,66
1735835361.414284000,66
1735835361.414876000,66
1735835361.415501000,66
1735835361.416097000,66
1735835361.416693000,66
1735835361.417310000,66
1735835361.417983000,66
1735835361.418520000,66
1735835361.419109000,66
1735835361.419744000,66
1735835361.420341000,66
1735835361.421031000,66
1735835361.421559000,66
1735835361.422167000,66
1735835361.623859000,7306
1735835361.624374000,7306
1735835361.625040000,7306
1735835361.625549000,7306
1735835361.626152000,7306
1735835361.626757000,7306
1735835361.627363000,7306
1735835361.627985000,7306
1735835361.628597000,7306
1735835361.629182000,7306
1735835361.629790000,7306
1735835361.630402000,7306
1735835361.630996000,7306
1735835361.631639000,7306
1735835361.632209000,7306
1735835361.632854000,7306
1735835361.633425000,7306
1735835361.634025000,7306
1735835361.634668000,818
1735835361.673989000,66
1735835361.674438000,66
1735835361.675146000,66
1735835361.675605000,66
1735835361.676200000,66
1735835361.676799000,66
1735835361.677414000,66
1735835361.678047000,66
1735835361.678664000,66
1735835361.679644000,66
1735835361.679846000,66
1735835361.680455000,66
1735835361.681049000,66
1735835361.681702000,66
1735835361.682298000,66
1735835361.682917000,66
1735835361.683482000,66
1735835361.684079000,66
1735835361.684721000,66
1735835361.885161000,7306
1735835361.885655000,7306
1735835361.886255000,7306
1735835361.886885000,7306
1735835361.887466000,7306
1735835361.888068000,7306
1735835361.888710000,7306
1735835361.889280000,7306
1735835361.889912000,7306
1735835361.890494000,7306
1735835361.891114000,7306
1735835361.891709000,7306
1735835361.892331000,7306
1735835361.892927000,7306
1735835361.893524000,7306
1735835361.894138000,7306
1735835361.894746000,7306
1735835361.895358000,7306
1735835361.895962000,818
1735835361.935308000,66
1735835361.935760000,66
1735835361.936365000,66
1735835361.936964000,66
1735835361.937572000,66
1735835361.938143000,66
1735835361.938819000,66
1735835361.939448000,66
1735835361.940055000,66
1735835361.940609000,66
1735835361.941198000,66
1735835361.941760000,66
1735835361.942411000,66
1735835361.943126000,66
1735835361.943599000,66
1735835361.944240000,66
1735835361.944846000,66
1735835361.945428000,66
1735835361.946083000,66
1735835362.147441000,7306
1735835362.147947000,7306
1735835362.148562000,7306
1735835362.149140000,7306
1735835362.149744000,7306
1735835362.150353000,7306
1735835362.150966000,7306
1735835362.151570000,7306
1735835362.152167000,7306
1735835362.152777000,7306
1735835362.153385000,7306
1735835362.154008000,7306
1735835362.154597000,7306
1735835362.155195000,7306
1735835362.155812000,7306
1735835362.156408000,7306
1735835362.157013000,7306
1735835362.157627000,7306
1735835362.158224000,818
1735835362.197598000,66
1735835362.198014000,66
1735835362.198631000,66
1735835362.199185000,66
1735835362.199824000,66
1735835362.200456000,66
1735835362.201032000,66
1735835362.201636000,66
1735835362.202214000,66
1735835362.202826000,66
1735835362.203440000,66
1735835362.204073000,66
1735835362.204650000,66
1735835362.205240000,66
1735835362.205861000,66
1735835362.206461000,66
1735835362.207064000,66
1735835362.207680000,66
1735835362.208267000,66
1735835362.409310000,7306
1735835362.409817000,7306
1735835362.410423000,7306
1735835362.411021000,7306
1735835362.411633000,7306
1735835362.412245000,7306
1735835362.412855000,7306
1735835362.413457000,7306
1735835362.414061000,7306
1735835362.414706000,7306
